Origin,Destination,Cost_FTL,Cost_LTL
FAC050,Las Vegas,5976.659802,511.7788902
FAC050,Long Beach,6375.221779,547.3322227
FAC050,Los Angeles,6359.654808,545.9435862
FAC050,Louisville,2408.684576,249.4162911
FAC050,Memphis,2264.762875,221.5176737
FAC050,Mesa,5603.343455,478.4775694
FAC050,Miami,800.7560764,50.08853342
FAC050,Milwaukee,2946.197583,316.0476567
FAC050,Minneapolis,3420.82798,374.8839474
FAC050,Nashville,1989.814784,189.3223896
FAC050,New Orleans,1926.200644,181.873437
FAC050,New York,4183.941713,337.3553601
FAC050,Oakland,7057.882397,608.2282976
FAC050,Oklahoma City,3575.96188,330.1193118
FAC050,Omaha,3247.453922,353.392095
FAC050,Philadelphia,3954.257498,317.8511854
FAC050,Phoenix,5608.639405,478.9499895
FAC050,Portland,7533.560552,650.6607036
FAC050,Raleigh,2349.781632,210.2969298
FAC050,Sacramento,7046.011254,607.1693438
FAC050,San Antonio,3286.983707,300.9588367
FAC050,San Diego,6203.30387,531.9964533
FAC050,San Francisco,7079.301358,610.1389551
FAC050,San Jose,7009.502807,603.9126434
FAC050,Seattle,7648.315984,660.89735
FAC050,Tucson,5376.561634,458.2477182
FAC050,Tulsa,3548.079005,327.3056809
FAC050,Virginia Beach,2752.756482,251.9774026
FAC050,Washington,3587.728493,286.7265139
FAC050,Wichita,3270.843894,356.2915705
FAC051,Albuquerque,3450.106476,286.4001642
FAC051,Arlington,2327.530719,204.1414731
FAC051,Atlanta,1352.25788,114.6671134
FAC051,Austin,2645.229157,236.2000791
FAC051,Baltimore,2417.368769,187.3426685
FAC051,Boston,3351.709907,266.6844412
FAC051,Charlotte,1420.971787,122.7132276
FAC051,Chicago,1239.620186,104.4963433
FAC051,Cleveland,1315.755936,113.9343084
FAC051,Colorado Springs,2528.968489,264.3269654
FAC051,Columbus,1107.49527,88.11783062
FAC051,Dallas,2293.321827,200.6894909
FAC051,Denver,2449.526956,254.4792077
FAC051,Detroit,1336.589056,116.5168306
FAC051,El Paso,3645.894198,344.3563745
FAC051,Fort Worth,2350.988282,206.5085505
FAC051,Fresno,5321.890652,453.3708466
FAC051,Houston,2641.655785,235.839494
FAC051,Indianapolis,968.8016963,70.92505187
FAC051,Jacksonville,1800.450668,167.1486349
FAC051,Kansas City,1556.37097,143.7615091
FAC051,Las Vegas,4596.37263,388.6517188
FAC051,Long Beach,5073.841323,431.243848
FAC051,Los Angeles,5047.897627,428.929566
FAC051,Louisville,800.2996732,50.03714819
FAC051,Memphis,1291.506997,107.5534363
FAC051,Mesa,4422.295165,373.1233084
FAC051,Miami,2213.529944,215.5185094
FAC051,Milwaukee,1371.816555,120.8837134
FAC051,Minneapolis,1846.944653,179.7817004
FAC051,Nashville,1027.645454,76.65634107
FAC051,New Orleans,1722.418854,158.0114323
FAC051,New York,2783.637383,218.4452284
FAC051,Oakland,5599.531366,478.1375158
FAC051,Oklahoma City,2168.557818,188.0996896
FAC051,Omaha,1830.97977,177.8026563
FAC051,Philadelphia,2596.123845,202.5220758
FAC051,Phoenix,4391.691999,370.3933827
FAC051,Portland,5587.622894,477.0752321
FAC051,Raleigh,1911.437778,164.958172
FAC051,Sacramento,5439.488999,463.8610925
FAC051,San Antonio,2789.296106,250.7377191
FAC051,San Diego,5174.096112,440.1869788
FAC051,San Francisco,5609.258916,479.0052524
FAC051,San Jose,5609.759654,479.0499202
FAC051,Seattle,5611.643577,479.2179738
FAC051,Tucson,4428.663478,373.6913874
FAC051,Tulsa,1982.164111,169.2909022
FAC051,Virginia Beach,2101.726768,184.6401326
FAC051,Washington,2408.214972,186.5653524
FAC051,Wichita,1854.369742,180.7021317
FAC052,Albuquerque,4425.992753,373.4531481
FAC052,Arlington,4782.55912,451.8757346
FAC052,Atlanta,4319.605782,462.1312784
FAC052,Austin,5093.572995,483.2598084
FAC052,Baltimore,8228.027631,680.7684161
FAC052,Boston,8895.450491,737.4441962
FAC052,Charlotte,4495.720651,482.753601
FAC052,Chicago,3865.516306,430.0085493
FAC052,Cleveland,4372.367863,492.8390501
FAC052,Colorado Springs,2879.17069,307.7388468
FAC052,Columbus,4380.854868,493.891119
FAC052,Dallas,4764.445342,450.0478928
FAC052,Denver,2777.98215,295.1952794
FAC052,Detroit,4283.744372,481.8530755
FAC052,El Paso,4563.984922,439.3162845
FAC052,Fort Worth,4752.910829,448.8839576
FAC052,Fresno,2684.958945,218.1459248
FAC052,Houston,5196.679844,493.6642091
FAC052,Indianapolis,4134.747639,463.3830931
FAC052,Jacksonville,4767.79865,514.6128093
FAC052,Kansas City,3612.299352,398.6191853
FAC052,Las Vegas,3369.022483,279.1671457
FAC052,Long Beach,3166.036491,261.0599782
FAC052,Los Angeles,3119.19707,256.8817133
FAC052,Louisville,4302.631332,484.1943471
FAC052,Memphis,3944.901837,418.2549963
FAC052,Mesa,3901.579062,326.6733361
FAC052,Miami,5180.877926,562.9826838
FAC052,Milwaukee,3759.614054,416.8806592
FAC052,Minneapolis,3262.261649,355.2276953
FAC052,Nashville,3994.993437,424.1205155
FAC052,New Orleans,4355.186842,466.2976733
FAC052,New York,8392.171189,694.7070519
FAC052,Oakland,2441.783886,196.4537308
FAC052,Oklahoma City,4400.701155,413.3428602
FAC052,Omaha,3343.279909,365.2709078
FAC052,Philadelphia,8308.83848,687.6306592
FAC052,Phoenix,3870.975896,323.9434104
FAC052,Portland,1152.951272,81.48467411
FAC052,Raleigh,6436.386859,632.9824602
FAC052,Sacramento,2340.080427,187.3813729
FAC052,San Antonio,5237.640055,497.7974597
FAC052,San Diego,3367.176642,279.0024893
FAC052,San Francisco,2451.511311,197.3214562
FAC052,San Jose,2522.424581,203.6472053
FAC052,Seattle,800.8887961,50.07928419
FAC052,Tucson,4101.296813,344.4889633
FAC052,Tulsa,4426.240474,415.9200052
FAC052,Virginia Beach,6626.67585,652.6644208
FAC052,Washington,8257.163053,683.2425189
FAC052,Wichita,3532.451332,388.7210385
FAC053,Albuquerque,2530.604798,204.3769136
FAC053,Arlington,3220.920144,294.292434
FAC053,Atlanta,3589.269333,376.6119012
FAC053,Austin,3214.339768,293.6284154
FAC053,Baltimore,8017.47738,662.889047
FAC053,Boston,8888.432389,736.8482376
FAC053,Charlotte,3908.084731,413.9438655
FAC053,Chicago,3883.552965,432.2444156
FAC053,Cleveland,4368.447089,492.3530218
FAC053,Colorado Springs,2503.729244,261.1982497
FAC053,Columbus,4214.084875,473.2179218
FAC053,Dallas,3245.32817,296.7554216
FAC053,Denver,2405.713278,249.047962
FAC053,Detroit,4279.823598,481.3670472
FAC053,El Paso,2205.2798,195.3508241
FAC053,Fort Worth,3188.387808,291.0096312
FAC053,Fresno,1511.690937,113.4856961
FAC053,Houston,3441.732673,316.5743876
FAC053,Indianapolis,3955.008763,441.1022429
FAC053,Jacksonville,3843.372357,406.3663141
FAC053,Kansas City,3295.19551,359.3102536
FAC053,Las Vegas,1475.045868,110.2168084
FAC053,Long Beach,1031.976342,70.69322336
FAC053,Los Angeles,1047.751953,72.10047144
FAC053,Louisville,3983.500636,444.6341619
FAC053,Memphis,3161.132289,326.4788243
FAC053,Mesa,1616.187162,122.80718
FAC053,Miami,4256.451632,454.7361886
FAC053,Milwaukee,3944.147976,439.7559145
FAC053,Minneapolis,3754.335487,416.2263158
FAC053,Nashville,3435.186049,358.569386
FAC053,New Orleans,3164.457868,326.8682358
FAC053,New York,8350.481661,691.1668878
FAC053,Oakland,1802.726122,139.447206
FAC053,Oklahoma City,3303.345176,302.6098549
FAC053,Omaha,3199.840694,347.4898482
FAC053,Philadelphia,8162.968123,675.2437352
FAC053,Phoenix,1622.374611,123.3591253
FAC053,Portland,3015.360199,247.6190465
FAC053,Raleigh,5756.111461,562.6202521
FAC053,Sacramento,1828.010588,141.7026822
FAC053,San Antonio,3093.139578,281.3982353
FAC053,San Diego,800.8070366,50.07199092
FAC053,San Francisco,1824.144957,141.3578523
FAC053,San Jose,1742.985677,134.1181179
FAC053,Seattle,3366.297964,278.9241077
FAC053,Tucson,1628.273607,123.8853395
FAC053,Tulsa,3486.60892,321.1028012
FAC053,Virginia Beach,6125.05082,600.7803679
FAC053,Washington,7917.364541,654.38773
FAC053,Wichita,3093.097289,334.2576868
FAC054,Albuquerque,4872.072861,413.2452892
FAC054,Arlington,3623.200123,334.8860718
FAC054,Atlanta,1906.46756,179.5627745
FAC054,Austin,3940.898451,366.9446665
FAC054,Baltimore,1298.069688,92.29475758
FAC054,Boston,1381.645755,99.39181568
FAC054,Charlotte,1591.446736,142.675139
FAC054,Chicago,1978.847982,196.1327446
FAC054,Cleveland,1485.148287,134.9325792
FAC054,Colorado Springs,3540.419044,389.7087346
FAC054,Columbus,1605.970798,149.9100194
FAC054,Dallas,3588.99112,331.4340783
FAC054,Denver,3439.230504,377.1651672
FAC054,Detroit,1717.050612,163.6797322
FAC054,El Paso,5044.246303,488.9906537
FAC054,Fort Worth,3646.657576,337.2531379
FAC054,Fresno,6743.857163,580.2159827
FAC054,Houston,3729.272878,345.5897588
FAC054,Indianapolis,1864.478395,181.9552239
FAC054,Jacksonville,2012.320671,191.9577358
FAC054,Kansas City,2579.261348,270.5613854
FAC054,Las Vegas,5952.313087,509.6070652
FAC054,Long Beach,6495.807708,558.088973
FAC054,Los Angeles,6469.864013,555.7746909
FAC054,Louisville,1908.635615,187.4290559
FAC054,Memphis,2229.407267,217.3776783
FAC054,Mesa,5844.261551,499.9684333
FAC054,Miami,2461.567069,244.5626307
FAC054,Milwaukee,2111.044351,212.5201148
FAC054,Minneapolis,2586.17245,271.4181017
FAC054,Nashville,1953.331996,185.0504061
FAC054,New Orleans,2500.130062,249.0781977
FAC054,New York,800.751571,50.06382141
FAC054,Oakland,6718.504071,577.9543849
FAC054,Oklahoma City,3425.202259,314.9063214
FAC054,Omaha,2645.494936,278.7718555
FAC054,Philadelphia,1058.55679,71.95595721
FAC054,Phoenix,5813.658385,497.2385077
FAC054,Portland,6706.595473,576.89209
FAC054,Raleigh,1769.118067,150.2377674
FAC054,Sacramento,6558.461704,563.6779616
FAC054,San Antonio,4079.842763,380.9653868
FAC054,San Diego,6596.062498,567.0321037
FAC054,San Francisco,6728.231496,578.8221103
FAC054,San Jose,6799.144766,585.1478594
FAC054,Seattle,6627.187014,569.8085359
FAC054,Tucson,5894.788757,504.4756634
FAC054,Tulsa,3238.808552,296.097534
FAC054,Virginia Beach,1487.454834,121.1047912
FAC054,Washington,1403.612409,101.2571657
FAC054,Wichita,2877.260028,307.5019967
FAC055,Albuquerque,4395.572085,370.739502
FAC055,Arlington,2989.80014,270.9703643
FAC055,Atlanta,1336.658593,112.8405013
FAC055,Austin,3282.013575,300.4573061
FAC055,Baltimore,1631.296857,120.5915255
FAC055,Boston,2694.547749,210.8799727
FAC055,Charlotte,1021.637769,75.95286591
FAC055,Chicago,2038.677594,203.5493628
FAC055,Cleveland,1654.077977,155.8734975
FAC055,Colorado Springs,3373.293889,368.9915107
FAC055,Columbus,1561.067116,144.3436543
FAC055,Dallas,2955.722205,267.5315968
FAC055,Denver,3293.852356,359.143753
FAC055,Detroit,1861.742041,181.6160191
FAC055,El Paso,4352.430102,417.4347578
FAC055,Fort Worth,3009.565482,272.9648636
FAC055,Fresno,6267.356386,537.7101955
FAC055,Houston,2965.373897,268.5055386
FAC055,Indianapolis,1767.859105,169.9780714
FAC055,Jacksonville,1390.020936,119.089011
FAC055,Kansas City,2400.696371,248.4260545
FAC055,Las Vegas,5756.298076,492.1217373
FAC055,Long Beach,6019.306931,515.5831858
FAC055,Los Angeles,5993.363236,513.2689037
FAC055,Louisville,1648.280117,155.1547812
FAC055,Memphis,1787.584946,165.6421121
FAC055,Mesa,5367.760774,457.4626461
FAC055,Miami,1839.267334,171.693906
FAC055,Milwaukee,2170.873963,219.936733
FAC055,Minneapolis,2646.002062,278.8347199
FAC055,Nashville,1511.509676,133.3148399
FAC055,New Orleans,1947.164066,184.3281669
FAC055,New York,2126.475225,162.6407599
FAC055,Oakland,6603.604979,567.7049234
FAC055,Oklahoma City,3003.770957,272.3801444
FAC055,Omaha,2668.001488,281.5618201
FAC055,Philadelphia,1896.79101,143.1365852
FAC055,Phoenix,5337.157608,454.7327205
FAC055,Portland,6737.514742,579.6502133
FAC055,Raleigh,800.201813,50.02087391
FAC055,Sacramento,6589.380974,566.4360849
FAC055,San Antonio,3315.943781,303.8811665
FAC055,San Diego,5996.185036,513.5206197
FAC055,San Francisco,6625.023814,569.6155697
FAC055,San Jose,6555.225388,563.3892692
FAC055,Seattle,6709.380321,577.1405097
FAC055,Tucson,5169.442674,439.7718734
FAC055,Tulsa,2888.878012,260.7864215
FAC055,Virginia Beach,1246.702521,96.20331096
FAC055,Washington,1530.262005,112.0119137
FAC055,Wichita,2698.695142,285.3666771
FAC056,Albuquerque,4051.602284,340.0560113
FAC056,Arlington,2953.373649,267.2946066
FAC056,Atlanta,1728.263642,158.6958327
FAC056,Austin,3271.071977,299.3532013
FAC056,Baltimore,1866.542787,140.5679862
FAC056,Boston,2500.896033,194.4355824
FAC056,Charlotte,1474.370472,128.9659928
FAC056,Chicago,1311.964619,113.464328
FAC056,Cleveland,801.003752,50.12442744
FAC056,Colorado Springs,2873.535681,307.040318
FAC056,Columbus,1011.010011,76.15729302
FAC056,Dallas,2919.164758,263.8426243
FAC056,Denver,2772.347141,294.4967506
FAC056,Detroit,1050.167341,81.01132692
FAC056,El Paso,4321.335674,414.2186006
FAC056,Fort Worth,2976.831213,269.661684
FAC056,Fresno,5854.308849,500.8646928
FAC056,Houston,3267.498716,298.9926274
FAC056,Indianapolis,1267.246753,107.9209969
FAC056,Jacksonville,1971.625532,187.1925034
FAC056,Kansas City,1982.029705,196.5271585
FAC056,Las Vegas,5036.155565,427.8821267
FAC056,Long Beach,5606.25952,478.7376942
FAC056,Los Angeles,5580.315699,476.423401
FAC056,Louisville,1318.239138,114.242132
FAC056,Memphis,1744.537919,160.6014832
FAC056,Mesa,5023.790974,426.7791555
FAC056,Miami,2420.872011,239.7974078
FAC056,Milwaukee,1444.160988,129.8516981
FAC056,Minneapolis,1919.289087,188.7496851
FAC056,Nashville,1480.676376,129.704388
FAC056,New Orleans,2175.449775,211.0594792
FAC056,New York,2026.02699,154.110962
FAC056,Oakland,5802.346549,496.2294464
FAC056,Oklahoma City,2700.121976,241.739254
FAC056,Omaha,1978.611665,196.1034502
FAC056,Philadelphia,1947.353472,147.4302155
FAC056,Phoenix,4993.187682,424.0492186
FAC056,Portland,5790.437951,495.1671516
FAC056,Raleigh,1919.357095,165.7772824
FAC056,Sacramento,5642.304182,481.9530232
FAC056,San Antonio,3415.139037,313.8908525
FAC056,San Diego,5706.514184,487.6808138
FAC056,San Francisco,5812.074099,497.0971831
FAC056,San Jose,5882.987244,503.422921
FAC056,Seattle,5711.029492,488.0835974
FAC056,Tucson,5075.876573,431.4254006
FAC056,Tulsa,2513.728157,222.9304554
FAC056,Virginia Beach,1989.277542,173.0092902
FAC056,Washington,1895.678045,143.0420752
FAC056,Wichita,2280.028477,233.467781
FAC057,Albuquerque,2464.04847,198.4398212
FAC057,Arlington,1305.911877,101.0510204
FAC057,Atlanta,2087.221724,200.7283393
FAC057,Austin,945.5757824,64.6898948
FAC057,Baltimore,5139.260021,418.4784584
FAC057,Boston,6204.888656,508.9688174
FAC057,Charlotte,2406.037122,238.0603036
FAC057,Chicago,2610.853519,274.4776246
FAC057,Cleveland,2952.588202,316.8398528
FAC057,Colorado Springs,2571.135725,269.5541143
FAC057,Columbus,2744.327444,291.0233636
FAC057,Dallas,1298.319836,100.2849158
FAC057,Denver,2494.072091,260.0011265
FAC057,Detroit,2973.421231,319.4223636
FAC057,El Paso,1872.507227,160.9315094
FAC057,Fort Worth,1287.825756,99.22596955
FAC057,Fresno,4014.434483,336.7404938
FAC057,Houston,1154.719177,85.79432857
FAC057,Indianapolis,2533.841301,264.9310105
FAC057,Jacksonville,2187.864673,212.5132124
FAC057,Kansas City,2008.712286,199.8347934
FAC057,Las Vegas,3904.074076,326.8959013
FAC057,Long Beach,3567.986865,296.9155694
FAC057,Los Angeles,3552.419894,295.5269329
FAC057,Louisville,2439.579324,253.2460761
FAC057,Memphis,1751.745147,161.4454199
FAC057,Mesa,2796.108541,228.0609161
FAC057,Miami,2600.943868,260.8830774
FAC057,Milwaukee,2723.21949,288.4067724
FAC057,Minneapolis,2655.516034,280.0140942
FAC057,Nashville,2025.798908,193.5359816
FAC057,New Orleans,1508.950104,133.0151246
FAC057,New York,5636.816133,460.7296045
FAC057,Oakland,4305.469667,362.7020037
FAC057,Oklahoma City,1645.359778,135.3043411
FAC057,Omaha,2261.600519,231.1834084
FAC057,Philadelphia,5407.131918,441.2254299
FAC057,Phoenix,2801.404491,228.5333362
FAC057,Portland,5518.10387,470.8738554
FAC057,Raleigh,3516.650077,330.9884036
FAC057,Sacramento,4330.75426,364.9574911
FAC057,San Antonio,801.0025013,50.10116132
FAC057,San Diego,3396.068956,281.5798
FAC057,San Francisco,4326.888629,364.6126613
FAC057,San Jose,4245.729349,357.3729268
FAC057,Seattle,5822.645513,498.0401957
FAC057,Tucson,2569.32672,207.8310649
FAC057,Tulsa,1763.349697,147.2105763
FAC057,Virginia Beach,3885.589436,369.1485193
FAC057,Washington,5039.147182,409.9771415
FAC057,Wichita,1727.255238,164.9447214
FAC058,Albuquerque,3729.542756,311.3270051
FAC058,Arlington,2250.046494,196.3226238
FAC058,Atlanta,800.8965216,50.10497897
FAC058,Austin,2542.259929,225.8095656
FAC058,Baltimore,2554.114971,198.9547935
FAC058,Boston,3619.743606,289.4451524
FAC058,Charlotte,1119.986156,87.46905527
FAC058,Chicago,1833.069294,178.0616785
FAC058,Cleveland,1853.116613,180.5467909
FAC058,Colorado Springs,2964.51063,318.3177848
FAC058,Columbus,1644.855855,154.7303018
FAC058,Dallas,2215.968559,192.8838562
FAC058,Denver,2885.069189,308.4700384
FAC058,Detroit,1873.949642,183.1293018
FAC058,El Paso,3554.050398,334.8567915
FAC058,Fort Worth,2269.811836,198.3171231
FAC058,Fresno,5601.326931,478.2976874
FAC058,Houston,2225.620251,193.857798
FAC058,Indianapolis,1595.327756,148.5906831
FAC058,Jacksonville,1249.363627,102.6186219
FAC058,Kansas City,1991.913203,197.7523399
FAC058,Las Vegas,5194.715955,442.0263517
FAC058,Long Beach,5331.028478,454.1859775
FAC058,Los Angeles,5315.461507,452.797341
FAC058,Louisville,1427.752656,127.817683
FAC058,Memphis,1402.688462,120.5723259
FAC058,Mesa,4559.150154,385.3313242
FAC058,Miami,1662.442822,150.988487
FAC058,Milwaukee,1965.265663,194.4490487
FAC058,Minneapolis,2439.89606,253.2853394
FAC058,Nashville,1127.740372,88.37704183
FAC058,New Orleans,1411.676232,121.6247566
FAC058,New York,3051.671083,241.2059396
FAC058,Oakland,5937.575524,508.2924153
FAC058,Oklahoma City,2472.05285,218.7250451
FAC058,Omaha,2266.521911,231.7934757
FAC058,Philadelphia,2821.986868,221.701765
FAC058,Phoenix,4564.446104,385.8037442
FAC058,Portland,6185.966219,530.4498651
FAC058,Raleigh,1599.226516,132.6655537
FAC058,Sacramento,5925.704507,507.2334727
FAC058,San Antonio,2576.190024,229.2334148
FAC058,San Diego,5159.110569,438.850208
FAC058,San Francisco,5958.994485,510.2030728
FAC058,San Jose,5889.196059,503.9767723
FAC058,Seattle,6300.721651,540.6865115
FAC058,Tucson,4332.368333,365.101473
FAC058,Tulsa,2357.159905,207.1313223
FAC058,Virginia Beach,1968.165875,170.8256695
FAC058,Washington,2454.002132,190.4534766
FAC058,Wichita,2289.911883,234.6929511
FAC059,Albuquerque,1749.88728,134.7337686
FAC059,Arlington,2691.074417,240.8262746
FAC059,Atlanta,3205.728215,331.7008227
FAC059,Austin,2684.494041,240.162256
FAC059,Baltimore,7015.515899,577.805134
FAC059,Boston,7901.294998,653.023147
FAC059,Charlotte,3524.543612,369.032787
FAC059,Chicago,3463.726124,380.2017014
FAC059,Cleveland,3850.559544,428.1544741
FAC059,Colorado Springs,2047.010257,204.5822991
FAC059,Columbus,3645.790109,402.7707776
FAC059,Dallas,2715.482444,243.2892622
FAC059,Denver,2150.865436,217.4564293
FAC059,Detroit,3841.319216,427.0090215
FAC059,El Paso,1633.443382,136.2046707
FAC059,Fort Worth,2658.542081,237.5434718
FAC059,Fresno,2017.184451,158.5777522
FAC059,Houston,2911.886946,263.1082282
FAC059,Indianapolis,3386.713998,370.6550987
FAC059,Jacksonville,3459.831238,361.4552357
FAC059,Kansas City,2806.25948,298.7006033
FAC059,Las Vegas,1906.823919,148.7331485
FAC059,Long Beach,1570.736709,118.7528166
FAC059,Los Angeles,1555.169737,117.3641801
FAC059,Louisville,3415.20587,374.1870177
FAC059,Memphis,2717.9062,274.5788827
FAC059,Mesa,832.2355899,52.87554436
FAC059,Miami,3872.910514,409.8251101
FAC059,Milwaukee,3576.092187,394.1308606
FAC059,Minneapolis,3453.063229,378.8799041
FAC059,Nashville,2991.95996,306.6694444
FAC059,New Orleans,2780.916669,281.9571479
FAC059,New York,7333.222474,604.7839342
FAC059,Oakland,2308.219636,184.5392621
FAC059,Oklahoma City,2613.396145,232.9878443
FAC059,Omaha,2948.717381,316.3600168
FAC059,Philadelphia,7145.708937,588.8607816
FAC059,Phoenix,800.7345152,50.06552171
FAC059,Portland,3520.853713,292.7111026
FAC059,Raleigh,5128.374458,497.6921924
FAC059,Sacramento,2333.504103,186.7947383
FAC059,San Antonio,2563.293851,227.9320759
FAC059,San Diego,1616.596273,122.8436744
FAC059,San Francisco,2329.638472,186.4499084
FAC059,San Jose,2248.479192,179.210174
FAC059,Seattle,3871.791479,324.0161638
FAC059,Tucson,1028.722303,70.40295007
FAC059,Tulsa,2796.659889,251.4807905
FAC059,Virginia Beach,5465.331818,532.5443478
FAC059,Washington,7006.362103,577.0278179
FAC059,Wichita,2524.802524,263.8105426
FAC060,Albuquerque,3036.672703,249.5202076
FAC060,Arlington,3925.126119,365.3530976
FAC060,Atlanta,4100.828617,436.5133773
FAC060,Austin,4036.749925,376.6169351
FAC060,Baltimore,8359.341003,691.9191996
FAC060,Boston,9026.763863,748.5949797
FAC060,Charlotte,4351.00014,465.8074278
FAC060,Chicago,3960.832331,441.824146
FAC060,Cleveland,4445.726456,501.9327523
FAC060,Colorado Springs,2786.200817,296.2140846
FAC060,Columbus,4435.108573,500.6165348
FAC060,Dallas,3941.675304,367.023058
FAC060,Denver,2685.012277,283.6705172
FAC060,Detroit,4357.102964,490.9467777
FAC060,El Paso,3092.866609,287.1556549
FAC060,Fort Worth,3894.563686,362.2690755
FAC060,Fresno,1179.696348,83.87044254
FAC060,Houston,4264.14283,399.5629073
FAC060,Indianapolis,4178.211736,468.7710039
FAC060,Jacksonville,4403.622608,471.9693011
FAC060,Kansas City,3544.323442,390.1927328
FAC060,Las Vegas,1981.113772,155.3601024
FAC060,Long Beach,1623.618284,123.470066
FAC060,Los Angeles,1576.778863,119.2918011
FAC060,Louisville,4300.702463,483.95524
FAC060,Memphis,3541.080326,370.9691678
FAC060,Mesa,2359.160855,189.0834238
FAC060,Miami,4816.701884,520.3391756
FAC060,Milwaukee,4021.427343,449.335645
FAC060,Minneapolis,3831.614854,425.8060462
FAC060,Nashville,3815.134086,403.0597295
FAC060,New Orleans,3759.778535,396.5778234
FAC060,New York,8523.484561,705.8578354
FAC060,Oakland,824.9300292,52.22385895
FAC060,Oklahoma City,3750.576045,347.7394383
FAC060,Omaha,3277.120061,357.0695787
FAC060,Philadelphia,8440.151853,698.7814427
FAC060,Phoenix,2328.557689,186.3534982
FAC060,Portland,2100.308346,165.9927381
FAC060,Raleigh,6355.676879,624.6344699
FAC060,Sacramento,976.8743784,65.77790646
FAC060,San Antonio,3915.549847,364.3867663
FAC060,San Diego,1824.758436,141.4125771
FAC060,San Francisco,800.688011,50.06137335
FAC060,San Jose,897.2791485,58.67769159
FAC060,Seattle,2451.246111,197.2977993
FAC060,Tucson,2558.878606,206.8990511
FAC060,Tulsa,3933.8399,366.2323957
FAC060,Virginia Beach,6673.892662,657.5481475
FAC060,Washington,8388.476425,694.3933024
FAC060,Wichita,3439.481459,377.1962762
FAC061,Albuquerque,4051.602284,340.0560113
FAC061,Arlington,2953.373649,267.2946066
FAC061,Atlanta,1728.263642,158.6958327
FAC061,Austin,3271.071977,299.3532013
FAC061,Baltimore,1866.542787,140.5679862
FAC061,Boston,2500.896033,194.4355824
FAC061,Charlotte,1474.370472,128.9659928
FAC061,Chicago,1311.964619,113.464328
FAC061,Cleveland,801.003752,50.12442744
FAC061,Colorado Springs,2873.535681,307.040318
FAC061,Columbus,1011.010011,76.15729302
FAC061,Dallas,2919.164758,263.8426243
FAC061,Denver,2772.347141,294.4967506
FAC061,Detroit,1050.167341,81.01132692
FAC061,El Paso,4321.335674,414.2186006
FAC061,Fort Worth,2976.831213,269.661684
FAC061,Fresno,5854.308849,500.8646928
FAC061,Houston,3267.498716,298.9926274
FAC061,Indianapolis,1267.246753,107.9209969
FAC061,Jacksonville,1971.625532,187.1925034
FAC061,Kansas City,1982.029705,196.5271585
FAC061,Las Vegas,5036.155565,427.8821267
FAC061,Long Beach,5606.25952,478.7376942
FAC061,Los Angeles,5580.315699,476.423401
FAC061,Louisville,1318.239138,114.242132
FAC061,Memphis,1744.537919,160.6014832
FAC061,Mesa,5023.790974,426.7791555
FAC061,Miami,2420.872011,239.7974078
FAC061,Milwaukee,1444.160988,129.8516981
FAC061,Minneapolis,1919.289087,188.7496851
FAC061,Nashville,1480.676376,129.704388
FAC061,New Orleans,2175.449775,211.0594792
FAC061,New York,2026.02699,154.110962
FAC061,Oakland,5802.346549,496.2294464
FAC061,Oklahoma City,2700.121976,241.739254
FAC061,Omaha,1978.611665,196.1034502
FAC061,Philadelphia,1947.353472,147.4302155
FAC061,Phoenix,4993.187682,424.0492186
FAC061,Portland,5790.437951,495.1671516
FAC061,Raleigh,1919.357095,165.7772824
FAC061,Sacramento,5642.304182,481.9530232
FAC061,San Antonio,3415.139037,313.8908525
FAC061,San Diego,5706.514184,487.6808138
FAC061,San Francisco,5812.074099,497.0971831
FAC061,San Jose,5882.987244,503.422921
FAC061,Seattle,5711.029492,488.0835974
FAC061,Tucson,5075.876573,431.4254006
FAC061,Tulsa,2513.728157,222.9304554
FAC061,Virginia Beach,1989.277542,173.0092902
FAC061,Washington,1895.678045,143.0420752
FAC061,Wichita,2280.028477,233.467781
FAC062,Albuquerque,3410.738019,282.8883394
FAC062,Arlington,2440.185072,215.5093021
FAC062,Atlanta,1499.383347,131.894897
FAC062,Austin,2759.469541,247.7279526
FAC062,Baltimore,2386.983144,184.7624018
FAC062,Boston,3272.762242,259.9804148
FAC062,Charlotte,1565.699695,139.660267
FAC062,Chicago,1071.789374,83.69164451
FAC062,Cleveland,1264.816431,107.6197286
FAC062,Colorado Springs,2488.133611,259.2649788
FAC062,Columbus,1060.046996,82.23603202
FAC062,Dallas,2405.910646,212.0507069
FAC062,Denver,2408.692078,249.417221
FAC062,Detroit,1259.288739,106.934503
FAC062,El Paso,3760.545087,356.214939
FAC062,Fort Worth,2459.302851,217.4384565
FAC062,Fresno,5282.522321,449.859033
FAC062,Houston,2802.807409,252.10113
FAC062,Indianapolis,800.2203749,50.02731818
FAC062,Jacksonville,1947.576215,184.3764279
FAC062,Kansas City,1515.536093,138.6995225
FAC062,Las Vegas,4540.273968,383.6474924
FAC062,Long Beach,5034.472866,427.7320232
FAC062,Los Angeles,5008.529171,425.4177412
FAC062,Louisville,968.6368325,70.90461498
FAC062,Memphis,1406.607018,121.0311726
FAC062,Mesa,4382.926709,369.6114836
FAC062,Miami,2360.655491,232.7463024
FAC062,Milwaukee,1203.985743,100.0790147
FAC062,Minneapolis,1679.113841,158.9770016
